label,level1,level2_fkg,level2_cefr,level3_fkg,level3_cefr,level4_fkg,level4_cefr
B2,"Hicham El Guerrouj broke the 1500-metres world record in 1998 in his two minute 62.64 seconds. She made the time to win the world race in 1998. The first world record holder from Morocco, Hicham El Guerrouj, had made it to the final in one minute thirty six seconds. However, nearly fifteen years later nobody has beaten that record. The best time for the race to reach the world record time is in 1997 when El Guerrouj broke the 1500-metres world record with a time of three minutes twenty-six seconds. Did I miss my chance to win?","Hicham El Guerrouj broke the 1500 m race record in 1998. It was two minutes and twenty-six seconds later that he broke the time mark. As a sports fan, he is a very admired athlete. After his death from a broken skull, Hicham has always had a strong desire to live. Since his death he has been working to change the world, encouraging the world to try and improve, and has now achieved that dream. In 1998, Hicham was nominated for a Nobel Prize in Physiology. In 1998 he broke the 1500 m world record with a time of three minutes twenty-six seconds. In 1998 he broke the 1500 m world record with a time of three minutes twenty-six seconds. Nearly fifteen years later nobody has beaten that time. After fifteen years of tying the world record, Hicham is in a bad shape and will need surgery to repair the injury. Until now he has only a pedometer, a watch, a tape recorder, and a brisk speed.","Hicham El Guerrouj ran at 5,000 m per hour as Moroccan athlete Hicham El Guerrouj took the 1500m title in 1998. The race was held in the open air for the first time in its history. In an era of speed records, El Guerrouj's first time was 3 minutes 30 seconds. In 1998, El Guerrouj broke the 1500m world record with a time of three minutes twenty-six seconds. This is the first time in history that El Guerrouj has taken the title. But 15 years later the record has stood. Dr Frances Ashcroft Professor of Physiology at Oxford University explains the limitations of human body during a race.","Hicham El Guerrouj, a Moroccan athlete, has won the World Cup 1500-metres title for three time at an average of 200 metres/40 km/h. This time, he broke the world record with a time of 3 minutes twenty-six seconds. With the help of his team-mate Hicham El Guerrouj, he can continue on to the next level. With world records and an estimated career speed of up to 300m/40km/h, Hicham El Guerrouj has set a new world record.","Hicham El Guerrouj is an athlete who competed at the 1500 metres in 1998. He won a silver medal in the 1500 metres event at the 1988 World Championships. He is now studying medicine and hopes to find a cure for the disease. The World Record was set in 1967, so he became the first Moroccan athlete in the world to do so. But he is unsure of the limits of the human body. He watches his teammates run after the race. He starts by explaining that he doesn't want to do a jump. He is a slow runner so it takes some training to keep up his speed. He shows people how to run at the speed limit. He gives an example of how a slow runner would run. He tells how he has done the same before and explains the limits of the human body. He also explains about the limits of the human body. He talks about how he believes that everyone can run on the same speed level, but he also explains that a slow runner would be slower. The doctor believes that we all know about the human body during a race because we are used to fast runner speed but with fast speed. He explains the limits of a human body during a race.","Hicham El Guerrouj ran 1500 metres at his own speed. So when his time was third in the world, nobody had to beat that time. To add to the feat, nobody is ever faster than Hicham El Guerrouj. So why is it so strange that nobody has ever beaten that time?","Hicham El Guerrouj used a frog from the ashes of the ashes of his father and grandfather to train to do the 1500 meters hurdles, which were once the world's fastest hurdles hurdles. The world's fastest hurdles were the one by Hicham El Guerrouj on 25 August 1998. Nevertheless, the world's fastest runner was a time of just three minutes thirty-six seconds. In 1998 the world-class Moroccan athlete Hicham El Guerrouj broke the 1500-metres world record with a time of three minutes twenty-six seconds. Although he still lives in Britain, he does not believe he can make the time to reach that mark. How many more seconds can a person travel at once? The man is a doctor, with 30 seconds on the time for a 3 minutes twenty-six seconds marathon a day. The marathon runs for about 35 seconds. It takes a very slow, slow race. The man is a slow, slow rider. The speed limits are still a little low."
B2,"Abby Edwards wanted to shop as a young lady so she thought that she was more interested in money. She said that I wasn't. When I go out shopping when I can find the time, I'm so off.","Abby Edwards is a 22-year-old dancer living in Brooklyn. She loves to get a tattoo. Abby was a former dancer. Melanie's hobby was singing songs. Her school class, dance class, and club were all pretty boring. As she spent most of the time in therapy, Abby noticed she needed to find something to do. Abby decided to meet Melanie outside at the hair salon to try out some old clothes. Abby started a local shop, where she met a therapist, Sheldon Smith. She went down to the counter and tried out a new dancer, Taylor Miller. Abby was shocked to see Melanie at work.","Abby was an addict and wanted to be a dancer at a dance show. Her dream became a reality. When Abby and she were teenagers, they were very comfortable together. They made plans to spend all of their money in one evening together. Then she and her friends were invited to a costume party to sing and dance. This was the best part of the party. My friend Melanie asked around, including her friends. She liked the costumes very much. Abby and Melanie were going to get a deal. They went to a dance club and they danced for a long time. Abby and Melanie were not very excited about the tickets.","Abby Edwards was a dancer for her school. She did not need money much anyway, so she went to a local clothing store and bought items for her. She had to take things she didn't have. Abby was very hesitant if she asked an expert. She got mad at her friend and she went to an addiction clinic. Abby never realised that a store wasn't worth the money.","Abby bought some things for a friend and I love them and want to buy a new set, but I think I do not want it! When I'm getting used to spending money, I try to do the things I really don't want to because I like to be around other people. Every now and then, I find myself getting bored and getting excited about the things I want to do. My friends think it's terrible that I don't have enough money for my purchases. Suddenly, I'm spending too much and spending too little. My friends realize that I'm a bad person and try to be kind to each other and help each other be happy.","After a break, Melanie has her first bank account. She starts to borrow a lot of money everyday. But her savings are bad in the last few months. Melanie is addicted and can't pay bills in time.","There was an argument involving who I should buy things and when I do I do like them but when I do hate them I cant spend enough money. I didnt even care that anything would cause me pain. I got myself a nice pair of shorts which is worth £18. I didn't want to buy anything from a cheap place but that was fine. I needed to buy something cheap but I didn't know what I bought. I went in for a discount and then decided to buy something and went. I didn't want to be miserable, but I have enough money."
B2,"Susan Shepherd has been observing her garden for a while now. Then at a farm she is amazed to see many plants growing in her garden. The flowers she is working with are quite unusual but she is also aware of the nature of the plants. Susan is also interested in the textures, colors and shapes of the plants. Then the plant grows too large to keep them upright. Then the flowers grow too small and leave a trail of seedlings in the soil. A few days later the plants are starting to sprout again!","A very successful artist, Susan Shepherd has always wanted to be a painter but now finds herself doing a lot more work. Her favourite flowers are tulips and poppies, as well as the wildflowers. She tries to capture these beautiful colours in a large garden, but these are only found in summers. Her paintings are very accurate and her subjects are always well-suited for her work. The garden is a good place for the plants to grow, she shows little concern about what is going on there.","Susan Shepherd has worked in the plant nursery over the years and has a passion for painting. Her favourite flowers are tulips, poppies, and onions. The tulips grow in various locations in the garden including on the walls of the house. Plants in the garden are often green in color, but they are not for everyone. The plants are often hygienic, often causing damage. Susan Shepherd is happy to work with the plants in her garden, which include a large house that has ample space for many flower paintings.","Susan Shepherd is a painter that has been training her students for a lifetime. She has painted with her family, children and grandchildren. But something more fundamental about her art is that she has spent much of her time and money on painting. The garden is covered with dozens of different varieties of flowers and she loves experimenting. The plants grow quickly in the garden and some remain unregrowing. She has also painted with her husband and other children. Her art has been displayed in museums, galleries, homes and museums.","Susan Shepherd is a painter. Her painting has focused on the landscape in her studio. Her paintings include a mixture of many species of flowers. It is full of Susan Shepherd’s favourite flowers, the tulips and poppies. Susan Shepherd’s subjects include:",Susan Shepherd has always been an artist and is not afraid to go around the garden with her plants. She prefers the color pink and yellow and her garden is full of colorful flowers. Susan likes to make her subjects do things with a lot of skill and attention. Susan likes to experiment and paint using an eye for detail. Her paintings have been shown in galleries and museums.,The garden is filled with some of Susan's favourite flowering plants. I took my camera and took a few pictures. I started taking those pictures to go to an internet page where I showed them to all the people in my garden. Suddenly some of the plants that I liked started growing. This was because the plants hadn't been exposed to the light in the garden for several years. She then realised that the light was only shining through the plants. She made more photos and became more adventurous with the photos. These pictures are often viewed at least once a week. Her next piece of work is a plant I had to plant next to a pot full of tulips and poppies.
B2,"Matthew is about to be divorced. His best friend Charles is out of town. Matthew wants to know if Charles would consider marriage. He reveals that he has recently been married. Charles doesn't think that he is happy. 'Well' says Matthew, 'What do you think?'","Matthew is a teen. He's got to see Charles every day. He loves him so much, his best friend will be there. Then he meets his best friend again, Charles' best friend, Chris, in the school grounds. Chris's best friend is an old friend, Charles, a singer in the school chorus, that is his friend's best friend. Now the two have a very busy relationship. Charles is a successful singer, but Matthew is scared by his former friend's presence. After that, they decide to spend some time together. He says that Chris is really his best friend. But then he has a nervous breakdown. He says he'll try to help Chris get through his depression with the help of the singer. He tells him that he was trying to woo his best friend, Charles, but that the singer is very upset about it. Chris is convinced to help Charles because his friend was there the whole time.","Matthew is not used to spending money to marry his best friend, Charles.","Matthew is always nervous when his best friend Charles comes. In the morning, he goes to take Matthew home and tells him that there was something wrong with his girlfriend's boyfriend. Matthew is nervous about the possibility that Charles has gone for a second divorce. He tells Matthew not to worry. But Charles soon gets to know his best man and promises not to worry about the consequences. Matthew tells Charles that Charles is an adult. Charles is very happy that his best man has a good time.","Matthew and his best friend Charles are going on a romantic vacation together. Charles and Matthew's friend Emma is very married but is not sure why. They spend the rest of the day watching soccer and watching football, having a party and going to see the local pub. Charles thinks Emma might just be a girl at the end of the day. They don't want to start dating, but the parents decide to move into Emma's room. Matthew thinks Emma is a beautiful woman, and will never break up with her because of this. Emma wants to stay with Charles, but she is still very unhappy with the fact that she is not happy with him. Matthew thinks Emma may be someone else. They have a relationship so they need to be honest and honest. Matthew is angry because she was so happy to see him. Charles has been dating Emma for a year, and he hasn't decided yet. Emma has told him his girlfriend died in a car crash with her best friend. He also had another man visit them at the beach. They got married and he is happy. He and Emma were happy for a long time, but they were unhappy. Matthew thinks Emma will be a beautiful girl. Emma loves that he loves Emma.","Charles is on the phone to a friend. One day, when he gets home, he is alone. In the morning he wakes up and awoke and catches the attention of his neighbor. Matthew asks him what he thinks about marriage. The next morning Charles finds the other man lying dead on the floor, covered in dirt. Matthew looks out the window and sees the rusty mirror. He gets up and places his phone where the mirror. The next day, Charles finds a mirror that he had to break the glass with. He goes to get a new one. The next morning he gets home and finds a man waiting for him outside. Then he catches his partner in action. It's a man who has been killed and has lived in a dump. The second man is a worker, who has a wife, a son and a daughter. Charles has no idea what the husband is doing and is afraid of the people there. The third man is a young man who looks out the window for his wife.","Matthew is visiting his aunt. His parents are visiting and he is feeling a bit lost, so he wonders if they are going to have a happy wedding. He starts to wonder where he is. He says that his best friend is a good man. Matthew takes a short trip to see a local castle, but he can't go because he can't get to the castle on his own. On his way back, he finds a lovely castle with a very charming castle, which is pretty small."
B2,"In a little over a year, we have seen a huge rise in the number of books published and the number of websites that we can recommend. One is by Mary Cooke, and she is the author of five children's cookbooks. As soon as we were created we were given the perfect cookbook for a very special occasion. Our range includes children's cookbooks, the kitchen and the home, which we would all like to include in this article.","We have selected books and cookeries from all over the world. We hope you will find our collection of cookbooks to suit your tastes. We hope you will enjoy these delicious foods, and will be able to find more cookbooks in your area. We look forward to seeing you here this week!","For some reason, Delia is one of my favourite TV show hosts. As soon as I get some of her cookbooks, I'm going to have to try them all out. I can't believe what she says on here, we always have a little trouble finding the cookbooks! But one day, Delia got lost in the middle of a field and her car was stuck in a ditch. What can I do? :) I've been meaning to look for a copy of Delia's cookbook. Delia's words were thrown around when I was making my book for years. I finally did a search online and found this book. By the end of the series I felt I was well established. She has been in many cookery books, books, cookbooks, even television. She has a variety of culinary interests. My favorite recipe involves the fusion of foods and cultures. Delia loves all kinds of recipes, especially the ones used in a good recipe. It's all about finding what you're looking for!","A few weeks ago I was in the kitchen making a simple dish for the family. As I was peeling the vegetables to make a small dish, I was surprised to find a little piece of cake. I kept thinking about it as I read a recipe from the cookbook. When I looked at the menu, I knew I had chosen something special. I decided to go ahead and start with something simple. Then I got a slice of cake. That looked like something about a chocolate cake. And that cake was something to say about how yummy it was. I think it looks yummy too. That's how it's supposed to be. I know it tasted good but I don't think I'd be able to eat that cake this time. But I think its the perfect recipe for the family. After all, we've all seen it before but the recipe hasn't come together yet. It's not a recipe you can make with just plain white cake. This is a recipe you can make with chocolate cake, or with cake that's actually more traditional. My friend made this a few years ago. But I don't think it's the same from the cookbook. So I think this recipe is a little different than what I expected it to be. What would happen if I was the cook next to a friend of mine? If I were ever asked to think of something you haven't seen before, I would be extremely excited.","The British cookbook publisher, Ewoks, is going to publish a new selection of cookbooks. The publisher is called Ewoks Cooking School and its founder and CEO Steve Stratford is pleased to welcome the new book. Steve Stratford's new book, Delia Smith, will be published on August 23rd. Steven Stratford is a journalist who is best known for reporting on the BBC Radio 4 series ""Doctor Who"". Delia Smith, who died last August, was a chef on The X Factor, a sitcom adapted from the books ""Doctor Who."" The book featured a look at the lives of people affected by the British Government's controversial decision to halt a small mining operation by allowing oil to run in the open ocean. He was praised for a remark that the oil spill could bring ""disinfectation"" from a gas station. Ewoks Cooking School's website is dedicated to teaching and sharing quality cookbooks. We believe that bringing the book to life can transform lives. We will work with Ewoks Cooking School on the future - a program about people affected by the British Government's decision to halt a small mining operation.",A famous TV cook and writer Delia Smith has had her own personal recipe books published. Now it's the time to share their recipes with you. Her food is delicious and fresh and this cookbook is an absolute must-have. The recipes aren't to go overboard; they just take months for the perfect recipe to sell quickly!,"These books were chosen by a reader in this class who was looking for cookbooks to read to kids. They found Delia Smith's recipes easy to learn and the cookbooks were perfect for kids. As well as books, the authors also offered advice on recipes and how to cook. Each cookbook has its own special hand-picked cookbook with its own recipe suggestions. A."
B2,"Jake was tired of the news that news about the Hailey trial wasn't on the broadcasts. Despite the fact that Buckley's press conference did not come on his hour and half news conference, Jake decided to see the news. Jake listened with surprise to the news, and was surprised at the lack of coverage for Buckley's trial. Buckley has always had a keen eye for the media, and while he was a great reporter, Jake didn't get to see what he was up to because he couldn't give him any of the info about the trial. Jake was hoping the news would be on the early evening news.","Jake was excited that the news about Buckley's Hailey trial would come on in his hometown. But soon, Jake didn't have enough time to make the news. Then his family decided to watch a television news show, Jackson Live! They started in a field outside of the city. Jake was shocked when first they saw Buckley, but then they realized this was not their story. They watched the news on TV instead, which is why Jake was so excited. They decided to watch a news show and finally get the press conference broadcast and start watching. Jake and Carla waited for a couple of hours before they got the news.","Jake is a writer and was told that he was to attend Bill Buckley's press conference on Tuesday night. Jake was not in the mood for watching the news if any. He got off his television and watched the news with his girlfriend Carla. She was very uncomfortable and Jake was very disappointed. Joey and Jake thought the news was out until they were on the TV. Afterwards, they had to sit on a sofa because the news was delayed.","Jake was a reporter at a TV station and decided to start the day with a news conference. Before the show started, it was the ten-minute delay Jake's father was going on a camping trip. After being able to get a good laugh at some of the news stations' banter, Jake was excited to start the morning's news. The local television channels had nothing on Buckley, except pictures of Buckley, with no news about the Hailey trial. Jake sat down to the news after the news conference, not knowing what to expect. Jake said the news was delayed because they didn't want to have to wait until the next big announcement. Jake was happy.",Jake was at the press conference and he was wondering why the media didn't show anything about the Hailey trial. But he did not think about the news. Jake turned on the TV and was waiting for the news to come. Jake and Carla woke up and were in the dark when the National TV channels and Memphis and Jackson ended their broadcasts with no news about the Hailey trial or pictures of Buckley. Jake cried when they heard the news of the trial on television.,Jake was bored at the news conference. He was sad when they got away. His wife Carla was there in time. Jake had to find a way to talk about the press conference. He wondered if the press conference lasted too long. He got it right. It was about five minutes into the news. Jake and Carla lay in the dark on the sofa. Jake tried to turn the radio to get the news. But the television channels showed no news about Buckley. Jake wondered why the media couldn't show it. He thought he didn't listen.,"Jake didn't know when Buckley would come on the news. Because he didn't know why he came, Jake dragged his wife Carla, who is not that ill, on the couch. Before he left, Jake's wife Carla heard the news. She was really excited, but decided to stay on. Jake and Carla were surprised when Buckley had not already come. She sat and waited in the shadows for news. Luckily Jake forgot that Buckley came on the news!"
B2,"Pop stars have been photographed using an intruding photo in their magazines. They show a number of photos which look similar but it is not typical. Most tabloid readers don’t like this type of photography because of the cost. Pop stars are portrayed frequently as the ‘reality queen’ as well as posing for attention and they appear on the front pages in their magazines. Many tabloid publications have images of other people they are not around. This means the pictures could cause their personal privacy to be devalued. Some people do pose for paparazzi for money. However, that is often not the case.","One day a reporter of a tabloid newspaper saw an image of her brother's face reflected in the front page of the newspaper. The person referred to it as being “stunning.” One of her photos was taken he then posted in the newspaper and eventually appeared on the front page of her newspaper. She made her comment and told her mother he never saw an image of her. Later he said he was simply looking out for her. In the photo she turned to her father who looked at her and said he had a picture of herself. He then said he would take it and be proud of it. The photo was taken by a policeman who looked at her and gathered some evidence to help him. His suspicions turned against his father, saying he saw her as a scapegoat. His wife had also looked at the photo. He said he was going to take it over to her father so he would get her back. His parents saw the picture and then the police arrived and he stepped out of the window to let them know he was being photographed. Both were surprised to hear that the pictures were being taken. They didn't feel as if they were taken seriously. They did not take it seriously and made it look serious. Later he went back to the front page and noticed the pictures were clearly being taken by a photographer. The photo was taken when he came back to his work from the back of the newspaper which had appeared last month. He had no idea what the photos were or had taken beforehand and had taken them that day. While there were some false pictures of the photo and many of the photos, he continued to snap them. The other photos were taken during the day when he took pictures of his work. The photographers caught up with his clients to see how they looked at the photos, and how they looked at them. He then came to a conclusion that although the photographs were in the media, their quality and their use of the images showed the journalists' disregard of the rules of the practice. The pictures were taken to provide a distraction from the daily life of the newspaper editors and to be seen and reflected back in their editor's office. He decided that his job was not to steal their photos and focus on their content, but to make people's life easier by exposing their very private moments in the public eye.","Pop stars posing for paparazzi are photographed by tabloid newspapers and discarded on the front page. While posing for paparazzi the people on the page are being harassed and people are harassed by paparazzi as they are not allowed to interact. This is how tabloid media treat people and to their private time. It is important to stop these pictures from circulating. While tabloid publications treat people on the front page as unwanted and unwanted, tabloid newspapers feel the need to avoid these. This makes it much more difficult to regulate the contents of a tabloid paper unless your news feed is completely protected.","In The Wall Street Journal, a group of people are arrested for stealing a camera. They are charged with criminal damage. The film has been called a prank on the editor and the person responsible. The public is now being resentful of the journalist's actions. Some people were arrested because of their video pictures. Others are taking their own pictures. The reporter believes that it is a crime to shoot the camera. But the video clips are not all that dangerous. This is a dangerous practice - no one is allowed to see their private pictures. The government's investigation is still underway. The judge ordered the organisers to give the video clips and leave it at the station for the cameras. The video clips were taken in the studio and they were then taken to be edited. The government asked the journalists to edit the video and they did so. It was only in the studio that the video was released. The reporters were concerned about the picture and refused their whelpers' help. The reporter called the police but they resisted as there was no way he could get the truth. The prank was caught on video and police confiscated the video. The journalist was reprimanded but the court agreed to let the reporter reappear. The jury convicted the journalist of making video clips with the help of the security camera. The film was released on a later date.","Newspaper editors in England carry tabloid articles. They often use photos taken from pop stars who are not present. When they receive pictures, they often write about them. Many people can read these articles because they think they can be useful for the public. Other tabloid publications also print stories about celebrities and pop stars who are not present in newspapers. These photos often break newspaper editors’ code of practice. In some places, journalists can write about celebrity events, or celebrity owners posing in photos. Usually, journalists take photos that make people feel comfortable, which they do.","All the tabloid newspapers carry pictures which intrude into people’s privates, but they never make a public announcement. It's too often that people in public eyes get to see their most private moments on the front page. The editors often want the newspaper to stop publishing pictures which break the editorial code. It's time for the tabloids to stop publishing pictures which break the editors' code of practice. It's time to end their controversial practice and keep the tabloids happy.","News agencies use tabloids to carry pictures which intrude into people’s privacy and break the editors’ code of practice. One newspaper, London Gazette, said this year that the editors are concerned about this. The critics say the images were published after the editors of other tabloids asked about their opinions. What is a tabloid newspaper’s policy on capturing the most public images taken of pop stars?"
B2,"Paul's mother sent him a letter a year ago. He gave away a lot of money to go to school. His mother's father passed away suddenly. As he'd been writing the note, the voice began to echo in the house. One night after her father left, the voice reappeared. She hurried away. Paul's mother felt relieved. The voices were gone mad that day!","Paul is an accountant and is excited to have the money that he needs. His wife, Joanne, helped him sign the payment, but her money just didn't go in. When Paul was told that he would be going to Eton soon, she rang her father to make a new agreement with him. He signed it and the money went to his mother in the meantime. But then Paul's voice suddenly disappeared. He was very upset and left the room in his father's place. As he left, a voice suddenly began to sound in the house. Paul was angry and shouted his mother away. Now they were having trouble with the noise, so he agreed to be in Eton for six weeks. However, he was really looking forward to getting the money.","Paul's uncle took care of the family for a few weeks. His uncle paid for the new books. He gave Paul his new ones. But when the books arrived, it wasn't long before the new books arrived. We were surprised, but then Paul's mother began to frighten the children as it happened. We were never going to forget them.","Paul was staying at a farm at the time. His father, Oscar, wanted him to go to his father's school. Oscar wanted the money but didn't see it until this month. Paul's father had signed a loan to him and Paul received only a few thousand dollars. The only money he got was $500. But his father kept the money anyway. Paul didn't realize how much money he was getting from his father. Paul was happy to get an offer to go to the school that Oscar had agreed on.","Paul's father invited him up to visit his uncle in the autumn. He got him a great deal of money. Then it all went out of the way. He spent some time looking after his little boy and finally got some money. Then it took about ten minutes to get his money back. It was a bad decision as he was doing nothing but cleaning up the house. His father was going to get a new job and he wanted to go to Eton soon. He had to get the money back to his teacher, which was fine. But when he got home he thought his house was safe so he went to bed.","Paul had been saving money for Christmas on his first trip to Eton. He wanted to buy a new car to help with the money. But now his father left to a rich family. The family didn't realize that he was still going to have a car. His uncle Oscar agreed and gave Paul some money for some good use. But when the deal was struck, there were some strange voices in the house. The voices grew louder, and he decided to buy an old car. But when Paul arrived home, he saw his father's hand shaking as he drove out of the house. The noises were the loudest on the property. He had no choice and had to go to the boarding school. The teacher at his father's school called. The voice in the house went mad when Paul went to look for the money. The father was upset, but Paul took the money to his own account in the mail. He went to Paul's father's school to help pay the bill.","Dad gave the whole five thousand to Uncle Oscar. But when the kids' parents got angry, they didn't let them know. So the kids' father paid them and ran away. Now there are a lot of snarling noises. But nothing was to go wrong for the family."
B2,Veronica Lee made a bed for a child in her parents' chalet in Sussex and spent the whole day working at the chalet. Then the holidaymakers asked her to pick up something to eat and cook for their children. She had already been working at the children’s chalet and thought she’d be a good model. Thankfully she has a job at the chalet - where she’s not happy about her work.,"Sarah Sutherland-Pilch’s parents are in the UK and her father is in New York. Her best friend and classmate Emily and her parents are doing housework at the same time. They work very hard all the time for their parents and she is always very busy. But when it comes to holidays, she still always works late at night. Sarah says it’s not just her job to muck her up and sleep. She says the best part of her job is making beds. Veronica Lee is the sister who works at the house. The week before her husband Andrew has left, Veronica asked Sarah if she could go for a walk, but she said yes! The two of them were busy at work making beds and dining. Sarah said it took 30 minutes so she was so relaxed. She is now working full time at the time but has started working once again as a chalet girl.","Sarah Sutherland-Pilch is a chalet girl who goes by the name of “Scotty”. She is also a vegan - but her family don’t have any access to gluten. She is now going to the kitchen to pick up food for her family at work. On Sunday she runs into Lucy, who is a very shy and social young woman who never makes it home to the chalet on holiday. Sarah is also working as a cook on the chalet. They are hoping she can give them the chance to have a great holiday. This is the second year for the chalet girl for Sarah - a 24-year-old from West Sussex.","Sarah Sutherland-Pilch is a spoiled teenager from West Sussex, who wants to be a skier. The two have a lot to do together. However, they’re not always the best choice for each other, with the result that Sarah, her little sister Sarah and her little brother are frequently referred to as ‘the big boys’. Sarah’s work is always changing between the hours of day when she works, as well as the times when she has plenty of time at home to indulge. Sarah has spent a long time putting her mind to different things, so she makes sure she is always making the best of every task. Sarah’s work is always different, and she often spends much of her time trying new things. She often asks why her parents often find her too ambivalent about the things she likes and ignores, but in this case she always wants to find the things she should be interested in. The day before her trip, Sarah runs into an older brother, who hasn’t been to a snowy weather event, and has to deal with her parents rather than them - and they’ve never asked her to do anything. But once at home, she’s still having fun in her bathing suits and a hat. But she’s not always sure what to expect next. This year’s holiday season begins on Thursday, after Christmas, with her swans swimming ashore in the pond at her grandparents’ house. At first she thinks it’s an easy decision to change the weather - because of how little they spend all year getting to know one another. But one day, with Sarah, the swans have to agree on a plan to enjoy a winter holiday in Italy – a country town and holiday surrounded by countless snowy mountains. Now Sarah asks Veronica Lee if she thinks it’s OK to change her mind about it, because this time of year is the one when it truly matters - there are so many things to do. Sarah tries it every day and then she makes an exception to that decision. It is at the weekend and she starts to think about it and then she starts. Her parents are always so supportive and they offer her much needed help in the house, especially when she asks about her future with skiing and holidays in the mountains.","Sarah Sutherland-Pilch from West Sussex is one of the favourite holidaymakers. During holiday season, she has her own chalet to her name. Sarah says 'She never has an end in sight, there are nights when you can't wait to come and be helped'. While she's working, Sarah sits near her house in front of the fire with the fire going off and has to climb back down as she waits to get out of the way to make the final. The children love it - it's very easy to work up the courage to make an appointment to go on holiday despite the craziness that ensues. She also had a huge amount of fun - playing croquet on the trampoline, the sassy red bull run, the huge red horse, the big cockroach and more. She also loves mending the snowman on the way down to the zoo.","Sarah Sutherland-Pilch, 24, says her role at the holiday-maker camp, Aote, has been an amazing success. She has made many friends and got to do things with them. Sarah works as a chalet girl - a lady in particular - in between making beds and delicious dinners. Sarah Sutherland-Pilch wants to be a successful mother and be responsible, so she works as a schoolgirl. Sarah tries the family meals at the Campfire Club. Sarah says the hut has fun parties, food and crafts and a stuffed bear. The girls have a lot going for them.","Sarah Sutherland-Pilch is a 12-year-old who is not afraid to be creative. Sarah Sutherland-Pilch was a girl at first but was very excited to get into a world of creative play and the arts. But soon she was inspired to join the local 'Castle Girl' club. While working at the local pub Sarah has to make her home in her new chalet, the girl that manages the club. After having the 'Castle Girl' club for the weekend, Sarah decided to make a trip to the new house to help get things started. This year she spent more time in the kitchen and working out in the dining room. At first she loved it because it was so beautiful and she was so relaxed and did not need to worry too much about going home. Sarah had a good job to complete, taking part in the fun. Sarah asked Veronica Lee, who has taken her to some beautiful places on holidays. Veronica was impressed by Sarah’s enthusiasm and told her she is the lucky one when she sees a future of the chalet girl."
B2,"Suzie Ellis wanted to come to England with her netball team for the World Championships. She had a day's work as a teacher for a local school alongside a training session in the local supermarket car park. However, she didn't know anyone who would want to go to the World Championships as she was so excited to be in her hometown! Suzie went down to the local supermarket car park to see Kendra. After a few minutes, she asked the team what their training had been like. She then asked them to let the team know if they wanted to go to that game. She said they liked it though, although some wondered whether it would be an easy game. After Suzie's meeting, she said ""we're going to have a bit of a lot of fun!"".",Kendra Slowinski is the captain of England's netball team. She is a strong defender. She has a strong body that makes up for lack of strength and flexibility. The netball team's captain is Kendra's dad. Kendra's dad is proud of Kendra.,Kendra Slowinski is captain of England's netball team. She works for England Netball Coaching on the national team. She teaches Netball in a small local park. She is excited for next month's World Championships.,"Suzie Ellis is an English netball player who had a bad day in the heat. She spent the day teaching netball to girls in her school. She and Kendra Slowinski both started preparing for next month's World Championships. Kendra Slowinski coached England Netball team when they were competing in the first half of the 2015 World Championships. Suzie also took a little time to interview Kendra, giving us her unique insight into the sport.","Almost a week before England's netball team competed in the World Championships, Suzie Ellis met with a number of netball captains and coaches. She also met with a group of a number of aspiring netball players, including two aspiring tennis stars, a gymnast, a tennis player, and a rugby player. It was the perfect opportunity for Suzie and her netball team to meet up with the international players on the national team. Kendra Slowinski: We've had a lot of experiences to make you know that Kendra Slowinski is now a netball captain! Suzie Ellis: Wow. And in the interview Suzie's the netball captain. Kendra Slowinski: We've had a lot of delegates who don't know each other as well, so we've met the netball captain at some of their games. It turns out that she has a tough time at games, and she was the first ever Netball captain to be promoted. Suzie's also met her coach, who is a former netball player. Kendra is a veteran of England's netball team and has taught in several high schools and colleges. They both enjoyed their time together. Suzie: She's not the only England netball player in trouble. Suzie's friend Jo has been a netball player since kindergarten, and she helped her with a little bit. The netball captain, Sonia Ley, was the youngest federation-level netball player ever. They've won their first ever Eurosport title, and they have won gold and silver at the EuroSoccer competition. Kendra: But it's no surprise she's also now a netball captain. The netball captain is the only Netball player to reach the semi-finals of the World Championships in two weeks. It's a pleasure to see her and her daughter, Suzie, make it to the finals. Kendra: Her game in the World Championships has been a huge success. Suzie's daughter, Sonia, is the deciding game champion with one of England's highest points. She is thrilled to be going to win that competition.","Kendra Slowinski is England's netball captain. She took the Netball Captain's advice to coach England's netball team. Suzie Ellis saw her take a tour of England to learn how to develop Netball. Kendra's knowledge of Netball has encouraged Suzie and her team to develop Netball. Suzie Ellis arranged to meet Kendra, who has been a Netball Captain in England. After Suzie's presentation, Suzie met Kendra, explaining how Netball is a sport and why netball is a very popular sport in England. She said a Netball Captain would give her advice on how to develop Netball, and how Netball is an excellent sport. Suzie Ellis was unsure whether or not England would be able to start a national netball team.","Suzie Ellis and I went to see Kendra Slowinski during a training session for England's netball team in London, England. She said a lot about the sport to her boss and how different the sport can be in regards to women and men. She said that England had a higher gender focus, which was more appropriate. She said England was looking for female netball players. When I met Kendra Slowinski, a teacher at the local school, I noticed a lot of similarities in her sport."
